test.group,train.groups,atoms,test.fold,seed,n.train.atoms,iteration,task_id,classif.ce,algorithm,n.train,n.test
train,same,54000,5,2,9000,610,MNIST,0.0988333333333333,cv_glmnet,8995,6000
train,same,54000,5,2,54000,611,MNIST,0.0891666666666667,cv_glmnet,54000,6000
train,same,54000,5,3,2250,612,MNIST,0.1275,cv_glmnet,2245,6000
train,same,54000,5,3,4500,613,MNIST,0.11,cv_glmnet,4494,6000
train,same,54000,5,3,9000,614,MNIST,0.142333333333333,cv_glmnet,8995,6000
train,same,54000,5,3,54000,615,MNIST,0.088,cv_glmnet,54000,6000
test,same,9000,6,1,2250,616,MNIST,0.109109109109109,cv_glmnet,2247,999
test,same,9000,6,1,4500,617,MNIST,0.104104104104104,cv_glmnet,4498,999
test,same,9000,6,1,9000,618,MNIST,0.0840840840840841,cv_glmnet,9001,999
test,same,9000,6,2,2250,619,MNIST,0.109109109109109,cv_glmnet,2247,999
test,same,9000,6,2,4500,620,MNIST,0.0940940940940941,cv_glmnet,4498,999
test,same,9000,6,2,9000,621,MNIST,0.0840840840840841,cv_glmnet,9001,999
test,same,9000,6,3,2250,622,MNIST,0.128128128128128,cv_glmnet,2247,999
test,same,9000,6,3,4500,623,MNIST,0.104104104104104,cv_glmnet,4498,999
test,same,9000,6,3,9000,624,MNIST,0.0820820820820821,cv_glmnet,9001,999
train,same,54000,6,1,2250,625,MNIST,0.129188198033006,cv_glmnet,2245,5999
train,same,54000,6,1,4500,626,MNIST,0.113018836472745,cv_glmnet,4494,5999
train,same,54000,6,1,9000,627,MNIST,0.103350558426404,cv_glmnet,8995,5999
train,same,54000,6,1,54000,628,MNIST,0.0808468078013002,cv_glmnet,54001,5999
train,same,54000,6,2,2250,629,MNIST,0.129021503583931,cv_glmnet,2245,5999
train,same,54000,6,2,4500,630,MNIST,0.102683780630105,cv_glmnet,4494,5999
train,same,54000,6,2,9000,631,MNIST,0.101516919486581,cv_glmnet,8995,5999
train,same,54000,6,2,54000,632,MNIST,0.0810135022503751,cv_glmnet,54001,5999
train,same,54000,6,3,2250,633,MNIST,0.127854642440407,cv_glmnet,2245,5999
train,same,54000,6,3,4500,634,MNIST,0.111185197532922,cv_glmnet,4494,5999
train,same,54000,6,3,9000,635,MNIST,0.0971828638106351,cv_glmnet,8995,5999
train,same,54000,6,3,54000,636,MNIST,0.0808468078013002,cv_glmnet,54001,5999
test,same,9000,7,1,2250,637,MNIST,0.114114114114114,cv_glmnet,2247,999
test,same,9000,7,1,4500,638,MNIST,0.0990990990990991,cv_glmnet,4498,999
test,same,9000,7,1,9000,639,MNIST,0.0820820820820821,cv_glmnet,9001,999
test,same,9000,7,2,2250,640,MNIST,0.107107107107107,cv_glmnet,2247,999
test,same,9000,7,2,4500,641,MNIST,0.0940940940940941,cv_glmnet,4498,999
test,same,9000,7,2,9000,642,MNIST,0.0820820820820821,cv_glmnet,9001,999
test,same,9000,7,3,2250,643,MNIST,0.108108108108108,cv_glmnet,2247,999
test,same,9000,7,3,4500,644,MNIST,0.0970970970970971,cv_glmnet,4498,999
test,same,9000,7,3,9000,645,MNIST,0.0820820820820821,cv_glmnet,9001,999
train,same,54000,7,1,2250,646,MNIST,0.125187531255209,cv_glmnet,2245,5999
train,same,54000,7,1,4500,647,MNIST,0.106184364060677,cv_glmnet,4494,5999
train,same,54000,7,1,9000,648,MNIST,0.088681446907818,cv_glmnet,8995,5999
train,same,54000,7,1,54000,649,MNIST,0.0823470578429738,cv_glmnet,54001,5999
train,same,54000,7,2,2250,650,MNIST,0.12452075345891,cv_glmnet,2245,5999
train,same,54000,7,2,4500,651,MNIST,0.108518086347725,cv_glmnet,4494,5999
train,same,54000,7,2,9000,652,MNIST,0.0930155025837639,cv_glmnet,8995,5999
train,same,54000,7,2,54000,653,MNIST,0.0773462243707285,cv_glmnet,54001,5999
train,same,54000,7,3,2250,654,MNIST,0.120686781130188,cv_glmnet,2245,5999
train,same,54000,7,3,4500,655,MNIST,0.102683780630105,cv_glmnet,4494,5999
train,same,54000,7,3,9000,656,MNIST,0.0888481413568928,cv_glmnet,8995,5999
train,same,54000,7,3,54000,657,MNIST,0.0783463910651775,cv_glmnet,54001,5999
test,same,9000,8,1,2250,658,MNIST,0.134134134134134,cv_glmnet,2247,999
test,same,9000,8,1,4500,659,MNIST,0.113113113113113,cv_glmnet,4498,999
test,same,9000,8,1,9000,660,MNIST,0.101101101101101,cv_glmnet,9001,999
test,same,9000,8,2,2250,661,MNIST,0.134134134134134,cv_glmnet,2247,999
test,same,9000,8,2,4500,662,MNIST,0.115115115115115,cv_glmnet,4498,999
test,same,9000,8,2,9000,663,MNIST,0.0990990990990991,cv_glmnet,9001,999
test,same,9000,8,3,2250,664,MNIST,0.121121121121121,cv_glmnet,2247,999
test,same,9000,8,3,4500,665,MNIST,0.105105105105105,cv_glmnet,4498,999
test,same,9000,8,3,9000,666,MNIST,0.0990990990990991,cv_glmnet,9001,999
train,same,54000,8,1,2250,667,MNIST,0.127854642440407,cv_glmnet,2245,5999
train,same,54000,8,1,4500,668,MNIST,0.116019336556093,cv_glmnet,4494,5999
train,same,54000,8,1,9000,669,MNIST,0.0991831971995333,cv_glmnet,8995,5999
train,same,54000,8,1,54000,670,MNIST,0.0898483080513419,cv_glmnet,54001,5999
train,same,54000,8,2,2250,671,MNIST,0.133355559259877,cv_glmnet,2245,5999
train,same,54000,8,2,4500,672,MNIST,0.111185197532922,cv_glmnet,4494,5999
train,same,54000,8,2,9000,673,MNIST,0.14002333722287,cv_glmnet,8995,5999
train,same,54000,8,2,54000,674,MNIST,0.0860143357226204,cv_glmnet,54001,5999
train,same,54000,8,3,2250,675,MNIST,0.128854809134856,cv_glmnet,2245,5999
train,same,54000,8,3,4500,676,MNIST,0.115519253208868,cv_glmnet,4494,5999
train,same,54000,8,3,9000,677,MNIST,0.104017336222704,cv_glmnet,8995,5999
train,same,54000,8,3,54000,678,MNIST,0.0878479746624437,cv_glmnet,54001,5999
test,same,9000,9,1,2250,679,MNIST,0.122367101303912,cv_glmnet,2247,997
test,same,9000,9,1,4500,680,MNIST,0.101303911735206,cv_glmnet,4499,997
test,same,9000,9,1,9000,681,MNIST,0.0922768304914744,cv_glmnet,9003,997
test,same,9000,9,2,2250,682,MNIST,0.123370110330993,cv_glmnet,2247,997
test,same,9000,9,2,4500,683,MNIST,0.106318956870612,cv_glmnet,4499,997
test,same,9000,9,2,9000,684,MNIST,0.0922768304914744,cv_glmnet,9003,997
test,same,9000,9,3,2250,685,MNIST,0.112337011033099,cv_glmnet,2247,997
test,same,9000,9,3,4500,686,MNIST,0.101303911735206,cv_glmnet,4499,997
test,same,9000,9,3,9000,687,MNIST,0.0912738214643932,cv_glmnet,9003,997
train,same,54000,9,1,2250,688,MNIST,0.122394530598633,cv_glmnet,2245,5997
train,same,54000,9,1,4500,689,MNIST,0.112889778222445,cv_glmnet,4494,5997
train,same,54000,9,1,9000,690,MNIST,0.0977155244288811,cv_glmnet,8995,5997
train,same,54000,9,1,54000,691,MNIST,0.0888777722194431,cv_glmnet,54003,5997
train,same,54000,9,2,2250,692,MNIST,0.131065532766383,cv_glmnet,2245,5997
train,same,54000,9,2,4500,693,MNIST,0.117058529264632,cv_glmnet,4494,5997
train,same,54000,9,2,9000,694,MNIST,0.11989327997332,cv_glmnet,8995,5997
train,same,54000,9,2,54000,695,MNIST,0.0865432716358179,cv_glmnet,54003,5997
train,same,54000,9,3,2250,696,MNIST,0.12789728197432,cv_glmnet,2245,5997
train,same,54000,9,3,4500,697,MNIST,0.122894780723695,cv_glmnet,4494,5997
train,same,54000,9,3,9000,698,MNIST,0.134233783558446,cv_glmnet,8995,5997
train,same,54000,9,3,54000,699,MNIST,0.0855427713856929,cv_glmnet,54003,5997
test,same,9000,10,1,2250,700,MNIST,0.110441767068273,cv_glmnet,2247,996
test,same,9000,10,1,4500,701,MNIST,0.110441767068273,cv_glmnet,4499,996
test,same,9000,10,1,9000,702,MNIST,0.0893574297188755,cv_glmnet,9004,996
test,same,9000,10,2,2250,703,MNIST,0.117469879518072,cv_glmnet,2247,996
test,same,9000,10,2,4500,704,MNIST,0.10140562248996,cv_glmnet,4499,996
test,same,9000,10,2,9000,705,MNIST,0.0893574297188755,cv_glmnet,9004,996
test,same,9000,10,3,2250,706,MNIST,0.119477911646586,cv_glmnet,2247,996
test,same,9000,10,3,4500,707,MNIST,0.103413654618474,cv_glmnet,4499,996
test,same,9000,10,3,9000,708,MNIST,0.0893574297188755,cv_glmnet,9004,996
train,same,54000,10,1,2250,709,MNIST,0.135757171447632,cv_glmnet,2245,5996
train,same,54000,10,1,4500,710,MNIST,0.125250166777852,cv_glmnet,4494,5996
train,same,54000,10,1,9000,711,MNIST,0.105070046697799,cv_glmnet,8995,5996
train,same,54000,10,1,54000,712,MNIST,0.0950633755837225,cv_glmnet,54004,5996
train,same,54000,10,2,2250,713,MNIST,0.135757171447632,cv_glmnet,2245,5996
train,same,54000,10,2,4500,714,MNIST,0.113408939292862,cv_glmnet,4494,5996
train,same,54000,10,2,9000,715,MNIST,0.103735823882588,cv_glmnet,8995,5996
train,same,54000,10,2,54000,716,MNIST,0.0930620413609073,cv_glmnet,54004,5996
train,same,54000,10,3,2250,717,MNIST,0.141927951967979,cv_glmnet,2245,5996
train,same,54000,10,3,4500,718,MNIST,0.119579719813209,cv_glmnet,4494,5996
train,same,54000,10,3,9000,719,MNIST,0.109573048699133,cv_glmnet,8995,5996
train,same,54000,10,3,54000,720,MNIST,0.0950633755837225,cv_glmnet,54004,5996
2019,all,41409,1,1,4095.45,1,NSCH_autism,0.0302031850631521,cv_glmnet,4093,1821
2019,all,41409,1,1,8190.9,2,NSCH_autism,0.0225151015925316,cv_glmnet,8189,1821
2019,all,41409,1,1,16381.8,3,NSCH_autism,0.0241625480505217,cv_glmnet,16380,1821
2019,all,41409,1,1,25027.2,4,NSCH_autism,0.0236133992311917,cv_glmnet,25023,1821
2019,all,41409,1,1,41409,5,NSCH_autism,0.0219659527732015,cv_glmnet,41407,1821
2019,all,41409,1,2,4095.45,6,NSCH_autism,0.0241625480505217,cv_glmnet,4093,1821
2019,all,41409,1,2,8190.9,7,NSCH_autism,0.0236133992311917,cv_glmnet,8189,1821
2019,all,41409,1,2,16381.8,8,NSCH_autism,0.0247116968698517,cv_glmnet,16380,1821
2019,all,41409,1,2,25027.2,9,NSCH_autism,0.0225151015925316,cv_glmnet,25023,1821
2019,all,41409,1,2,41409,10,NSCH_autism,0.0219659527732015,cv_glmnet,41407,1821
2019,all,41409,1,3,4095.45,11,NSCH_autism,0.0225151015925316,cv_glmnet,4093,1821
2019,all,41409,1,3,8190.9,12,NSCH_autism,0.0236133992311917,cv_glmnet,8189,1821
2019,all,41409,1,3,16381.8,13,NSCH_autism,0.0241625480505217,cv_glmnet,16380,1821
2019,all,41409,1,3,25027.2,14,NSCH_autism,0.0241625480505217,cv_glmnet,25023,1821
2019,all,41409,1,3,41409,15,NSCH_autism,0.0214168039538715,cv_glmnet,41407,1821
2020,all,41409,1,1,4095.45,16,NSCH_autism,0.0258806613946801,cv_glmnet,4093,2782
2020,all,41409,1,1,8190.9,17,NSCH_autism,0.0262401150251618,cv_glmnet,8189,2782
2020,all,41409,1,1,16381.8,18,NSCH_autism,0.0265995686556434,cv_glmnet,16380,2782
2020,all,41409,1,1,25027.2,19,NSCH_autism,0.0240833932422717,cv_glmnet,25023,2782
2020,all,41409,1,1,41409,20,NSCH_autism,0.0240833932422717,cv_glmnet,41407,2782
2020,all,41409,1,2,4095.45,21,NSCH_autism,0.0276779295470884,cv_glmnet,4093,2782
2020,all,41409,1,2,8190.9,22,NSCH_autism,0.0265995686556434,cv_glmnet,8189,2782
2020,all,41409,1,2,16381.8,23,NSCH_autism,0.0258806613946801,cv_glmnet,16380,2782
2020,all,41409,1,2,25027.2,24,NSCH_autism,0.0258806613946801,cv_glmnet,25023,2782
2020,all,41409,1,2,41409,25,NSCH_autism,0.0240833932422717,cv_glmnet,41407,2782
2020,all,41409,1,3,4095.45,26,NSCH_autism,0.0309130122214234,cv_glmnet,4093,2782
2020,all,41409,1,3,8190.9,27,NSCH_autism,0.0273184759166068,cv_glmnet,8189,2782
2020,all,41409,1,3,16381.8,28,NSCH_autism,0.0255212077641984,cv_glmnet,16380,2782
2020,all,41409,1,3,25027.2,29,NSCH_autism,0.0255212077641984,cv_glmnet,25023,2782
2020,all,41409,1,3,41409,30,NSCH_autism,0.0240833932422717,cv_glmnet,41407,2782
2019,all,41409,2,1,4095.45,31,NSCH_autism,0.0302031850631521,cv_glmnet,4093,1821
2019,all,41409,2,1,8190.9,32,NSCH_autism,0.0296540362438221,cv_glmnet,8189,1821
2019,all,41409,2,1,16381.8,33,NSCH_autism,0.029104887424492,cv_glmnet,16380,1821
2019,all,41409,2,1,25027.2,34,NSCH_autism,0.0274574409665019,cv_glmnet,25024,1821
2019,all,41409,2,1,41409,35,NSCH_autism,0.029104887424492,cv_glmnet,41408,1821
2019,all,41409,2,2,4095.45,36,NSCH_autism,0.0296540362438221,cv_glmnet,4093,1821
2019,all,41409,2,2,8190.9,37,NSCH_autism,0.028006589785832,cv_glmnet,8189,1821
2019,all,41409,2,2,16381.8,38,NSCH_autism,0.0274574409665019,cv_glmnet,16380,1821
2019,all,41409,2,2,25027.2,39,NSCH_autism,0.0263591433278418,cv_glmnet,25024,1821
2019,all,41409,2,2,41409,40,NSCH_autism,0.029104887424492,cv_glmnet,41408,1821
2019,all,41409,2,3,4095.45,41,NSCH_autism,0.0302031850631521,cv_glmnet,4093,1821
2019,all,41409,2,3,8190.9,42,NSCH_autism,0.028006589785832,cv_glmnet,8189,1821
2019,all,41409,2,3,16381.8,43,NSCH_autism,0.0269082921471719,cv_glmnet,16380,1821
2019,all,41409,2,3,25027.2,44,NSCH_autism,0.028555738605162,cv_glmnet,25024,1821
2019,all,41409,2,3,41409,45,NSCH_autism,0.029104887424492,cv_glmnet,41408,1821
2020,all,41409,2,1,4095.45,46,NSCH_autism,0.0309241280115067,cv_glmnet,4093,2781
2020,all,41409,2,1,8190.9,47,NSCH_autism,0.0276878820568141,cv_glmnet,8189,2781
2020,all,41409,2,1,16381.8,48,NSCH_autism,0.0266091334052499,cv_glmnet,16380,2781
2020,all,41409,2,1,25027.2,49,NSCH_autism,0.0262495505213952,cv_glmnet,25024,2781
2020,all,41409,2,1,41409,50,NSCH_autism,0.025170801869831,cv_glmnet,41408,2781
2020,all,41409,2,2,4095.45,51,NSCH_autism,0.0305645451276519,cv_glmnet,4093,2781
2020,all,41409,2,2,8190.9,52,NSCH_autism,0.0273282991729594,cv_glmnet,8189,2781
2020,all,41409,2,2,16381.8,53,NSCH_autism,0.025170801869831,cv_glmnet,16380,2781
2020,all,41409,2,2,25027.2,54,NSCH_autism,0.0237324703344121,cv_glmnet,25024,2781
2020,all,41409,2,2,41409,55,NSCH_autism,0.0233728874505574,cv_glmnet,41408,2781
2020,all,41409,2,3,4095.45,56,NSCH_autism,0.0284070478245236,cv_glmnet,4093,2781
2020,all,41409,2,3,8190.9,57,NSCH_autism,0.0273282991729594,cv_glmnet,8189,2781
2020,all,41409,2,3,16381.8,58,NSCH_autism,0.0237324703344121,cv_glmnet,16380,2781
2020,all,41409,2,3,25027.2,59,NSCH_autism,0.0233728874505574,cv_glmnet,25024,2781
2020,all,41409,2,3,41409,60,NSCH_autism,0.0240920532182668,cv_glmnet,41408,2781
2019,all,41409,3,1,4095.45,61,NSCH_autism,0.0263591433278418,cv_glmnet,4093,1821
2019,all,41409,3,1,8190.9,62,NSCH_autism,0.0263591433278418,cv_glmnet,8189,1821
2019,all,41409,3,1,16381.8,63,NSCH_autism,0.0263591433278418,cv_glmnet,16380,1821
2019,all,41409,3,1,25027.2,64,NSCH_autism,0.0258099945085118,cv_glmnet,25024,1821
2019,all,41409,3,1,41409,65,NSCH_autism,0.0258099945085118,cv_glmnet,41408,1821
2019,all,41409,3,2,4095.45,66,NSCH_autism,0.0302031850631521,cv_glmnet,4093,1821
2019,all,41409,3,2,8190.9,67,NSCH_autism,0.0252608456891818,cv_glmnet,8189,1821
2019,all,41409,3,2,16381.8,68,NSCH_autism,0.0252608456891818,cv_glmnet,16380,1821
2019,all,41409,3,2,25027.2,69,NSCH_autism,0.0247116968698517,cv_glmnet,25024,1821
2019,all,41409,3,2,41409,70,NSCH_autism,0.0252608456891818,cv_glmnet,41408,1821
2019,all,41409,3,3,4095.45,71,NSCH_autism,0.0258099945085118,cv_glmnet,4093,1821
2019,all,41409,3,3,8190.9,72,NSCH_autism,0.0269082921471719,cv_glmnet,8189,1821
2019,all,41409,3,3,16381.8,73,NSCH_autism,0.0247116968698517,cv_glmnet,16380,1821
2019,all,41409,3,3,25027.2,74,NSCH_autism,0.0252608456891818,cv_glmnet,25024,1821
2019,all,41409,3,3,41409,75,NSCH_autism,0.0258099945085118,cv_glmnet,41408,1821
2020,all,41409,3,1,4095.45,76,NSCH_autism,0.0309241280115067,cv_glmnet,4093,2781
2020,all,41409,3,1,8190.9,77,NSCH_autism,0.0269687162891046,cv_glmnet,8189,2781
2020,all,41409,3,1,16381.8,78,NSCH_autism,0.0276878820568141,cv_glmnet,16380,2781
2020,all,41409,3,1,25027.2,79,NSCH_autism,0.0294857964760877,cv_glmnet,25024,2781
2020,all,41409,3,1,41409,80,NSCH_autism,0.0280474649406688,cv_glmnet,41408,2781
2020,all,41409,3,2,4095.45,81,NSCH_autism,0.0309241280115067,cv_glmnet,4093,2781
2020,all,41409,3,2,8190.9,82,NSCH_autism,0.0276878820568141,cv_glmnet,8189,2781
2020,all,41409,3,2,16381.8,83,NSCH_autism,0.0287666307083783,cv_glmnet,16380,2781
2020,all,41409,3,2,25027.2,84,NSCH_autism,0.0287666307083783,cv_glmnet,25024,2781
2020,all,41409,3,2,41409,85,NSCH_autism,0.0273282991729594,cv_glmnet,41408,2781
2020,all,41409,3,3,4095.45,86,NSCH_autism,0.0273282991729594,cv_glmnet,4093,2781
2020,all,41409,3,3,8190.9,87,NSCH_autism,0.0269687162891046,cv_glmnet,8189,2781
2020,all,41409,3,3,16381.8,88,NSCH_autism,0.0284070478245236,cv_glmnet,16380,2781
2020,all,41409,3,3,25027.2,89,NSCH_autism,0.0287666307083783,cv_glmnet,25024,2781
2020,all,41409,3,3,41409,90,NSCH_autism,0.0258899676375405,cv_glmnet,41408,2781
2019,all,41409,4,1,4095.45,91,NSCH_autism,0.0252608456891818,cv_glmnet,4093,1821
2019,all,41409,4,1,8190.9,92,NSCH_autism,0.0263591433278418,cv_glmnet,8189,1821
2019,all,41409,4,1,16381.8,93,NSCH_autism,0.0236133992311917,cv_glmnet,16380,1821
2019,all,41409,4,1,25027.2,94,NSCH_autism,0.0258099945085118,cv_glmnet,25024,1821
2019,all,41409,4,1,41409,95,NSCH_autism,0.028555738605162,cv_glmnet,41408,1821
2019,all,41409,4,2,4095.45,96,NSCH_autism,0.0269082921471719,cv_glmnet,4093,1821
2019,all,41409,4,2,8190.9,97,NSCH_autism,0.0274574409665019,cv_glmnet,8189,1821
2019,all,41409,4,2,16381.8,98,NSCH_autism,0.0263591433278418,cv_glmnet,16380,1821
2019,all,41409,4,2,25027.2,99,NSCH_autism,0.028006589785832,cv_glmnet,25024,1821
2019,all,41409,4,2,41409,100,NSCH_autism,0.028555738605162,cv_glmnet,41408,1821
2019,all,41409,4,3,4095.45,101,NSCH_autism,0.0269082921471719,cv_glmnet,4093,1821
2019,all,41409,4,3,8190.9,102,NSCH_autism,0.0269082921471719,cv_glmnet,8189,1821
2019,all,41409,4,3,16381.8,103,NSCH_autism,0.0263591433278418,cv_glmnet,16380,1821
2019,all,41409,4,3,25027.2,104,NSCH_autism,0.029104887424492,cv_glmnet,25024,1821
2019,all,41409,4,3,41409,105,NSCH_autism,0.028555738605162,cv_glmnet,41408,1821
2020,all,41409,4,1,4095.45,106,NSCH_autism,0.0248112189859763,cv_glmnet,4093,2781
2020,all,41409,4,1,8190.9,107,NSCH_autism,0.0226537216828479,cv_glmnet,8189,2781
2020,all,41409,4,1,16381.8,108,NSCH_autism,0.0215749730312837,cv_glmnet,16380,2781
2020,all,41409,4,1,25027.2,109,NSCH_autism,0.021215390147429,cv_glmnet,25024,2781
2020,all,41409,4,1,41409,110,NSCH_autism,0.0215749730312837,cv_glmnet,41408,2781
2020,all,41409,4,2,4095.45,111,NSCH_autism,0.025170801869831,cv_glmnet,4093,2781
2020,all,41409,4,2,8190.9,112,NSCH_autism,0.0215749730312837,cv_glmnet,8189,2781
2020,all,41409,4,2,16381.8,113,NSCH_autism,0.0233728874505574,cv_glmnet,16380,2781
2020,all,41409,4,2,25027.2,114,NSCH_autism,0.0208558072635743,cv_glmnet,25024,2781
2020,all,41409,4,2,41409,115,NSCH_autism,0.0215749730312837,cv_glmnet,41408,2781
2020,all,41409,4,3,4095.45,116,NSCH_autism,0.0219345559151384,cv_glmnet,4093,2781
2020,all,41409,4,3,8190.9,117,NSCH_autism,0.0219345559151384,cv_glmnet,8189,2781
2020,all,41409,4,3,16381.8,118,NSCH_autism,0.0219345559151384,cv_glmnet,16380,2781
2020,all,41409,4,3,25027.2,119,NSCH_autism,0.0215749730312837,cv_glmnet,25024,2781
2020,all,41409,4,3,41409,120,NSCH_autism,0.021215390147429,cv_glmnet,41408,2781
2019,all,41409,5,1,4095.45,121,NSCH_autism,0.0302031850631521,cv_glmnet,4093,1821
2019,all,41409,5,1,8190.9,122,NSCH_autism,0.0263591433278418,cv_glmnet,8189,1821
2019,all,41409,5,1,16381.8,123,NSCH_autism,0.0252608456891818,cv_glmnet,16380,1821
2019,all,41409,5,1,25027.2,124,NSCH_autism,0.0258099945085118,cv_glmnet,25024,1821
2019,all,41409,5,1,41409,125,NSCH_autism,0.0274574409665019,cv_glmnet,41408,1821
2019,all,41409,5,2,4095.45,126,NSCH_autism,0.028006589785832,cv_glmnet,4093,1821
2019,all,41409,5,2,8190.9,127,NSCH_autism,0.0258099945085118,cv_glmnet,8189,1821
2019,all,41409,5,2,16381.8,128,NSCH_autism,0.0236133992311917,cv_glmnet,16380,1821
2019,all,41409,5,2,25027.2,129,NSCH_autism,0.0241625480505217,cv_glmnet,25024,1821
2019,all,41409,5,2,41409,130,NSCH_autism,0.0252608456891818,cv_glmnet,41408,1821
2019,all,41409,5,3,4095.45,131,NSCH_autism,0.0252608456891818,cv_glmnet,4093,1821
2019,all,41409,5,3,8190.9,132,NSCH_autism,0.0236133992311917,cv_glmnet,8189,1821
2019,all,41409,5,3,16381.8,133,NSCH_autism,0.0247116968698517,cv_glmnet,16380,1821
2019,all,41409,5,3,25027.2,134,NSCH_autism,0.0252608456891818,cv_glmnet,25024,1821
2019,all,41409,5,3,41409,135,NSCH_autism,0.0252608456891818,cv_glmnet,41408,1821
2020,all,41409,5,1,4095.45,136,NSCH_autism,0.0269687162891046,cv_glmnet,4093,2781
2020,all,41409,5,1,8190.9,137,NSCH_autism,0.0248112189859763,cv_glmnet,8189,2781
2020,all,41409,5,1,16381.8,138,NSCH_autism,0.0262495505213952,cv_glmnet,16380,2781
2020,all,41409,5,1,25027.2,139,NSCH_autism,0.0266091334052499,cv_glmnet,25024,2781
2020,all,41409,5,1,41409,140,NSCH_autism,0.0240920532182668,cv_glmnet,41408,2781
2020,all,41409,5,2,4095.45,141,NSCH_autism,0.0255303847536857,cv_glmnet,4093,2781
2020,all,41409,5,2,8190.9,142,NSCH_autism,0.025170801869831,cv_glmnet,8189,2781
2020,all,41409,5,2,16381.8,143,NSCH_autism,0.0244516361021215,cv_glmnet,16380,2781
2020,all,41409,5,2,25027.2,144,NSCH_autism,0.0258899676375405,cv_glmnet,25024,2781
2020,all,41409,5,2,41409,145,NSCH_autism,0.0240920532182668,cv_glmnet,41408,2781
2020,all,41409,5,3,4095.45,146,NSCH_autism,0.0309241280115067,cv_glmnet,4093,2781
2020,all,41409,5,3,8190.9,147,NSCH_autism,0.0248112189859763,cv_glmnet,8189,2781
2020,all,41409,5,3,16381.8,148,NSCH_autism,0.0258899676375405,cv_glmnet,16380,2781
2020,all,41409,5,3,25027.2,149,NSCH_autism,0.025170801869831,cv_glmnet,25024,2781
2020,all,41409,5,3,41409,150,NSCH_autism,0.0240920532182668,cv_glmnet,41408,2781
2019,all,41409,6,1,4095.45,151,NSCH_autism,0.0263591433278418,cv_glmnet,4093,1821
2019,all,41409,6,1,8190.9,152,NSCH_autism,0.0274574409665019,cv_glmnet,8189,1821
2019,all,41409,6,1,16381.8,153,NSCH_autism,0.028006589785832,cv_glmnet,16380,1821
2019,all,41409,6,1,25027.2,154,NSCH_autism,0.028006589785832,cv_glmnet,25024,1821
2019,all,41409,6,1,41409,155,NSCH_autism,0.0269082921471719,cv_glmnet,41408,1821
2019,all,41409,6,2,4095.45,156,NSCH_autism,0.0302031850631521,cv_glmnet,4093,1821
2019,all,41409,6,2,8190.9,157,NSCH_autism,0.0274574409665019,cv_glmnet,8189,1821
2019,all,41409,6,2,16381.8,158,NSCH_autism,0.0269082921471719,cv_glmnet,16380,1821
2019,all,41409,6,2,25027.2,159,NSCH_autism,0.0274574409665019,cv_glmnet,25024,1821
2019,all,41409,6,2,41409,160,NSCH_autism,0.0269082921471719,cv_glmnet,41408,1821
2019,all,41409,6,3,4095.45,161,NSCH_autism,0.0263591433278418,cv_glmnet,4093,1821
2019,all,41409,6,3,8190.9,162,NSCH_autism,0.0269082921471719,cv_glmnet,8189,1821
